# u6-translation-v1
# kind	key	source_sha256	zh
dialogue	dialogue:0x0282:375d:0	f23bfc275d990ea2dae202240c7353e4c9b533582d579de33db666fb71d2d9a4	    「若我無法選擇，那就讓我的箭替我決定，因為正是我精通的箭術救了一人，並折服了另一人。」Larson 終於做出了決定。「我將蒙上雙眼，向那裡那片棕櫚林射出一箭。若箭擊中樹木，我就娶 Sigourney。若射偏了，Anisha 將成為我的新娘。」
dialogue	dialogue:0x0282:38aa:0	cb88311a61bf4cce2c5fe223221c9c8ff2c2d52132c5aef5ae5ecd1acd0e4220	    話剛說完，Sigourney 和 Anisha 便意識到，她們以為深愛著的男子不過是個樸實的護林員笨蛋，趁著 Larson 被蒙住眼睛時悄悄溜走了。兩人過上了幸福多子多福的生活，而 Larson 則回到村莊，獨自老死。
dialogue	dialogue:0x0282:38f:0	5568847f5680e1e5f74644ad5f5a907c2e1642b6af9fd12a06b94feb782bf821	第 23 天
dialogue	dialogue:0x0282:38f:1	16f54d9ead6d8c876930543a0784239787d9b8a91bc397753457706cbe02644f	\t   經過幾番錯誤的線索後，我确信 Hawkins 藏匿贓物的就是下一個島嶼。我們將在日落前抵達。船員們正急切地等著寶藏...這羣貪婪的混蛋。*
dialogue	dialogue:0x0282:39c0:0	7027f0682091d7daa6c1c138852bf01398e72470748c5abebfa535a4cc6584e8	    那麼，親愛的讀者，這個故事教訓我們什麼呢？當面對選擇時，切勿委身命運，否則你將因猶豫不決而失去一切...
dialogue	dialogue:0x0282:3a49:0	df045a2d432e4c3897d6831a1f33e8fafd51bfdbea777f086d8e5785fed8c920	銀葉女士
dialogue	dialogue:0x0282:3a61:0	ddacb83dce5b5e3e2bc011f8686098a71eee049563406e6cd75d077ac48f7e03	作者 Keltias
dialogue	dialogue:0x0282:3a73:0	781ba806b81074c6b07031f3643dce474757028e012febbf8aa62fa5ecc2c16c	噢，美麗的銀葉女士，
dialogue	dialogue:0x0282:3a8f:0	50473495cbb28521b33244106a320ed3963008ad21a4d245e2057f7a041b6187	你的心屬於你的樹木，
dialogue	dialogue:0x0282:3ab9:0	ae37636c2713f45ede18250944bd545d19fa8d00901055425f0e3ccea3ca6cc8	你的靈魂將永恆歌頌，
dialogue	dialogue:0x0282:3ae2:0	db410dfc287ef197e4ef52c430ab3c791880bc30c44eb34e06ebce4cc16bf334	在沙岸與苔蘚之間。
dialogue	dialogue:0x0282:3b09:0	245d07defb59cfd3daac7f406bb1b8d10507a4fee050e434ff04d13c9815816b	在南方海域的霧濛之地，
dialogue	dialogue:0x0282:3b28:0	08549e0150003e314357543cc0baac89b788e01d664268840b4dddf953ad8c53	在幽暗陰影與神祕之中，
dialogue	dialogue:0x0282:3b49:0	80ca78bed76bb8a7851b097f513d30ea0ab97019dc933bbce6869c8563102dda	你的典範閃耀，你的美德光輝，
dialogue	dialogue:0x0282:3b70:0	ec8657ec39db39e7c989dadb4e59af777a72ac80adfefb22fe6ff7c27c5fca10	並驅退了所有的黑夜勢力。
dialogue	dialogue:0x0282:3b9a:0	781ba806b81074c6b07031f3643dce474757028e012febbf8aa62fa5ecc2c16c	噢，美麗的銀葉女士，
dialogue	dialogue:0x0282:3bb5:0	090676ed2f8cb9ca3e830b7e27ab5e35f4b3849eceae326445e6a2e5ea067d94	你的勇氣富有藝術，少數人得見，
dialogue	dialogue:0x0282:3bdf:0	0e8593cef6b96f4bb305760d90ab1371f13c887bafa87205e7826f583cb4b12c	你低語著自然的需要，
dialogue	dialogue:0x0282:3c05:0	2e0c91ab2ef189319d0d37cc424fdb5b3629be260af977548c2ca2333a52df2a	你分享了你的祕密與你的信念
dialogue	dialogue:0x0282:3c2f:0	9deaac5b145aa7e60c1bbe42e8f8f12a46b145f51278b1ae00520d382be3e248	如山嶺般堅固，風化為沙，
dialogue	dialogue:0x0282:3c52:0	26e6277da91da41763753a2f927353efb974dd0c68dc24321deb544495ba26f1	你的身體安眠，你的意志依然屹立
dialogue	dialogue:0x0282:3c76:0	ac67af95b9fcdddb08f3f6ffacce7aa177b59e3271de9635b35d5657d6d23f21	因為我們紀念，即便我們哀傷，
dialogue	dialogue:0x0282:3c9a:0	848f849df0a508d603e6d8203f58c40502784c0b5869330dc93e8f20ac6253ef	我們承載你的力量，美麗的銀葉夫人
dialogue	dialogue:0x0282:3cc9:0	3ff3c166346ded40a12f1f824453320ace85b40f93e194348e7ddebab7aa52fa	我對Windemere的研究
dialogue	dialogue:0x0282:3ce7:0	7a7bc57850883ed383a059989a6102576aa1bb49e8d7dbd34f9e06bcedbbfe65	Soleyn，抄寫員著
dialogue	dialogue:0x0282:3d03:0	d3a37f8c23a4a401e8246abba67573c38b77fd9fe953883ff3935f9011bb3f96	    Windemere島曾是壓迫勢力的堡壘，但早已荒廢。當我們的主君Lord British回歸並放逐Blackthorn之後，Windemere島被證明是壓迫勢力最後的頑固據點。
dialogue	dialogue:0x0282:3de5:0	50034be1695164232c21a02efd2a82f3a5423e4836380cb47476c3b7f063015c	    皇家海軍對這座山巒堡壘圍攻了將近一週，用炮彈轟炸該地。最終，島上堡壘陷落，居民被俘或殺害。傳言四起，稱Thrud和Elistaria已將靈魂賣給Blackthorn，並將自身縛於堡壘與壓迫勢力之上。
dialogue	dialogue:0x0282:3f2e:0	ae32e448c0fe8c29660bc289168a12b119e0060a9d082927470267cf21fee3c3	    我的研究帶領我來到此地，居住在廢墟之中，尋找他們不安的靈魂，以證明或推翻這些說法...
dialogue	dialogue:0x0282:3fb0:0	7ffb4c3cd4c235b524552c712217407d73465a97e8ba7537a7f222704f7fd5bb	The Empire（帝國號）
dialogue	dialogue:0x0282:3fc1:0	7a4836666b84d424059360f0db16244b3914dc73a081abe489da2b398f8bcf72	Captain Hawkins著
dialogue	dialogue:0x0282:3fdb:0	ca24c693c434467026b1d3855f49aaf33cbe14629ee0d8a1a91e8a95c06d7153	這本書似乎是一艘名為「Empire」的船的航海日誌。最後一條記錄提及埋藏了一筆巨額財寶，以及船員日益增長的不滿情緒。末尾有一張急促潦草的便條，字跡不同，寫著「Captain Hawkins不會再寫航海日誌了。」
dialogue	dialogue:0x0282:410b:0	c1a1ba8c8a79207bf4194602ecfd4b8add58b6bf72da923c2a8277c822fc006f	石怪學 第一卷
dialogue	dialogue:0x0282:4124:0	1c4f6bcaa3d6f0ce7a27afc2430092d0dce8af016a5d8f1a1e6d1809f916f767	Melinus研究
dialogue	dialogue:0x0282:413c:0	711d1953cfb1534902c15897dc90634e16106214dc2bfef4e6a99ab8a9699bbc	本書詳述了石怪頭骨的詳細圖解和圖表，包括有翼和無翼的石怪，以及從中獲取的資訊彙編。
dialogue	dialogue:0x0282:41dc:0	fe2a72dc9a6335ec830a5137c5d7580419cbbf403c0cdc2d3fad831dbe6aba78	'..我注意到，有翼石像鬼和無翼石像鬼很可能是不同的物種。\t我最近研究了在戰場上倒下的屍體中取得的幾顆石像鬼頭骨，從中發現了一些有趣的特徵。
dialogue	dialogue:0x0282:41dc:1	8d35d9dd2f9057eef84e9e43acd2f8739b6f6ab1a5d0ada06566589dd7c2926b	\t\t\t\t    有翼石像鬼的頭骨極為狹長，與體型較小的無翼同類相比也較為纖薄。這雖然可能有助於提升牠們的空氣動力特性，卻也使顱腔變寬，進而增大了腦部。
dialogue	dialogue:0x0282:41dc:2	3a83991bb1e640347f643d79b43646bf9ef86a466a179b1d8f62791904de14af	\t\t\t\t    無翼石像鬼的頭骨則短而寬，且更加厚實。牠們的下顎也比有翼石像鬼稍大，並且有 24 顆牙齒（比牠們的親族多 4 顆）。牠們的鼻腔也更大，這可能表示牠們更善於感知氣味。不過，我沒有證據能證明那是嗅覺腔，因為它們也可能是某種奇特的耳朵。
dialogue	dialogue:0x0282:41dc:3	19b2c157a10ca51b3cb2fa2e9b412e566b5cf47f6406c92f95f6229ff473f9d1	\t\t\t\t    可惜，我仍未取得足夠的石像鬼樣本，無法更深入了解這些迷人的物種，因為牠們已證明是極難對付的敵人。未來研究牠們的服飾，或許就是忠實重建其史前歷史的關鍵...'.
dialogue	dialogue:0x0282:45e:0	353d9e2134441495e875f011c26ae4e2a05777568fea5af3b8affbc8cde2973a	第 24 天
dialogue	dialogue:0x0282:45e:1	89a4ef978e6a15cfa1b58ea796078d0387a4466dd16ae762d87ade6407870ec1	\t   看來我錯了。這裡沒有財寶。輕微的計算錯誤，該死的六分儀！詛咒Hawkins的可憎靈魂。*
dialogue	dialogue:0x0282:4686:0	3ab8a59e2d20d5d40648d6901c2a5ace431f2c8815179f6d0782c74a732c7d97	Snilwit的桌上遊戲策略大全
dialogue	dialogue:0x0282:46b5:0	6c8974662c2e8c4c84b52f4db3dfc8d81d7593292038a119ff96dd656468ad65	Snilwit著
dialogue	dialogue:0x0282:46c8:0	d3c6e911be46bc597357057d7f62ad2c30f9d20d1d043ae541abcc3f9a8b2eb3	象棋：
dialogue	dialogue:0x0282:46c8:1	93351bb458adf9b91d33ab12d680d1864f6f1b1942818aeb6482b378da7741a1	 試圖用騎士、主教和兵控制棋盤中心。  
dialogue	dialogue:0x0282:4726:0	6d51ab210dbcc076f1c19f19825d82a0fc3702a94bdcbd31d8f67242706fa0fb	九人井字棋： Morris
dialogue	dialogue:0x0282:4726:1	94884a148530b870af8e7a3ae5760f5a11d8d3cd72ecb27a599ff097a9f835c5	 別讓你的棋子被困在角落裡。 
dialogue	dialogue:0x0282:477a:0	38fbb977cd43d12addf3884c2e44a3e6ff8390b300e724e18796a2a3c08004bb	西洋跳棋：
dialogue	dialogue:0x0282:477a:1	a95e99e882e16ba8de0ec534afa8d6626a71e2e61f9994728661daf174c1880d	 將你的棋子貼近棋盤邊緣，這樣它們就不會被吃掉了。
dialogue	dialogue:0x0282:47d5:0	ffe301d18a6e66671daafe51ca7589e32bb8260feda4ac453ac02d23c59e1bc1	靈性之書
dialogue	dialogue:0x0282:47f3:0	a0b5b61d75d3dd880f85296eb13e52f0cdc1754faf6032fa2022be95925f2805	在你的人生旅途中，要始終銘記靈性蘊含了一切美德的總和。當你在靈性中冥想時，吟誦真言 'om'，一切都會向你顯現...
dialogue	dialogue:0x0282:48b3:0	424a6ccdfc583b65430c7effa4778e0d79a6d552b4b6e7fb93fb8f1c478260c4	瘋子 Drudgeworth 的宣言
dialogue	dialogue:0x0282:48d9:0	2f965cc64d0702f0e1b9c6ebe720accf898530478bb5c4a65a30274963a3065e	  我昨天醒來時，臉朝下躺在陌生海岸的沙灘上，感覺波浪輕輕拍過我，水位到我的腰，然後又緩緩退去。 
dialogue	dialogue:0x0282:4977:0	c9084bac8c9b299afe5d996e1e005762205f598270cfef0babead13e8d1fc230	   我察看了自己的狀況...我的頭劇烈疼痛，看起來滿是血跡且遍體鱗傷... 我環顧四周，突然意識到不僅不知道自己在哪裡；而且完全記不起之前發生的事。我痛苦地注意到，我的船「藤壺號」（The Barnacle）已經完全擱淺在一塊岩石峭壁上，徹底毀壞得無法修補了！我太虛弱了，除了把自己拖出水面今晚睡覺外什麼都做不了..*
dialogue	dialogue:0x0282:4b61:0	560e4d82d236894f2109e1cf5d1080df073ba41f8be8ecd9dcbc422148ee2a8b	137年11月2日 
dialogue	dialogue:0x0282:4b61:1	7bda34eed9c1c15438fa61de92c069d348bd015b38c4a7041d7c9e7c02ba0c8b	 今天我在「藤壺號」的殘骸中翻找，我看到了我的夥伴的下場。我們剛從海盜巢穴出發不到兩天，試圖沿著大陸北海岸向正東方向航行.. 在第二天的傍晚，我們迅速接近了一艘看起來燈火通明、沒有武裝的商船，這是一艘待宰的肥羊。我下令裝填炮彈並小心翼翼地接近她... 結果我們在接近時被至少兩艘武裝精良的護衛艦伏擊了，這讓我們非常吃驚！這是一個圈套！
dialogue	dialogue:0x0282:4d5:0	f548646f72a683cfa5cade40cffadd465a88594ceeb73dce1964c1d0a3b1af8a	第30天
dialogue	dialogue:0x0282:4d5:1	45a2239dbcfe65519c436694ce55ce4be1c13337811645d42798a6de42d95cc5	\t   他們今天又在盯著我看。那些耗子以為我不知道，但我心裡有數。那副嘴臉跟我們之前開膛殺害 Hawkins 時是一樣的。但它們休想動 Captain Ventara，千萬別想。我知道它們的陰謀。寶物的承諾只能暫時壓制它們的嗜血本能，但我感覺我離寶物很近了...*
dialogue	dialogue:0x0282:4d9e:0	9234849ba9dbd6464110ec3804445704b4e35d9d6fc25a5cbd24e299f1bd8c0b	我們還沒來得及發射一發炮彈，就被第二艘護衛艦登船了。在隨後在船板上爆發的戰鬥中，我被擊得半昏厥.. 我記得自己被拋入海中.. 我的船被點燃，最終擱淺沉沒。我的夥伴們，那羣該死的混蛋，全都死在火海之中.. 我本該跟他們一起死的！！以 Mondain 的骷髏起誓；我將為他們復仇！我在此起誓！
dialogue	dialogue:0x0282:4f21:0	8e1c92c648473ffc9e1dca0238190d66f349b6b26905a9c674f27629f6eff24e	我在殘骸中唯一能搶救的東西是一把鏽跡斑斑的彎刀、從燒焦的甲板板上撿到的 plenty 木炭、半瓶新鮮的水，以及令我驚訝的是，這本空白的日記。我的船長日誌幾乎燒得無法辨認。不過這些木炭似乎足夠用來在這本書上塗抹... 我向我的夥伴們做了最後的告別，並永遠離開了這艘船。所有的食物儲備都在海難中喪失。我願付出我右臂的代價換取一瓶朗姆酒和簡單的食物。*
dialogue	dialogue:0x0282:512a:0	268ac96922ae2609140c32709107e934eb186facbf2893db0f2269204c8bf597	137年11月16日
dialogue	dialogue:0x0282:512a:1	ffa606eeea58bcb66f20927c8ba3cf339a5782810e35343a689d4acdba7f30fa	 我在沼澤中流浪了許多天，後來回到了「藤壺號」的殘骸旁。我那艘船上船員們腫脹的屍體還留在那裡...禪豆雀正在啄食牠們的 eyeballs! 那景象實在令人作嘔。對不起，伙計們，我從未想過事情會發展到這一步，但我總得找點東西吃...
dialogue	dialogue:0x0282:5257:0	6da3c133e43e38939dccec2aeb1397385e29012683d58a3228e485376d0ca3c9	137 年 11 月 24 日
dialogue	dialogue:0x0282:5257:1	00a3555af933a8f3c3b001ffc96892e0a701a016393aa32593d51d3ee3f72337	 我從失事船處向西行進，根據我的判斷，今天大約到了平原的中點。平原上的夜晚令人恐懼..我看到一個醜陋的幽靈浮蕩著經過我身旁，對著我哀嚎！我幾次用佩劍砍向它，但它卻沒有倒下！
dialogue	dialogue:0x0282:5257:2	cfa0cba74b90e286d52f78edee382b5e3f37b6a867955b199e2c5a82d6f2df05	 滿月高懸在空中，我聽到了似乎是千名劍客在我四周進行某場可怕戰鬥的聲音。動物垂死時發出可怕的低吼聲，以及數百人痛苦的尖叫聲，那是我一生中從未聽過的。然而透過濃密的霧氣向四周望去，我什麼也看不見！我腳下的地面現在簡直流滿了鮮血..這不可能正在發生..我一定是發瘋了！！
dialogue	dialogue:0x0282:5527:0	624c09ef283eb2fbd61ec18587615b6b4d161fb42b936b3ee2ac1056cc69b6af	137 年 12 月 20 日
dialogue	dialogue:0x0282:5527:1	a8d1d02deb02bec03707a9439daae798b173fab2329f14c7da9b173cda2d03c3	 今天我醒來時躺在牀上，完全不記得自己是如何來到這裡的..我的日記放在架子上的墨水瓶和羽毛筆旁，新的一頁上寫著今天的日期。我的佩劍不見了。附近還有幾張牀鋪給病人使用。我一定是我在沼澤病重時被某人或某物救起。如果這個日期是真實的，我可能已經昏迷了近一個月！我的體力正在慢慢恢復，傷口也在癒合，我必須盡快離開這裡...*
dialogue	dialogue:0x0282:572c:0	d5ac18bff5302fb4a2762e75fb757254cddd7395b6a3bf8195b5f632f9e999a6	137 年 12 月 24 日
dialogue	dialogue:0x0282:572c:1	4f787ae88cfc28405dad462b1ece6e412d29ad94b610edb9aaf9598494cd86a6	 幸好我在離開Minoc城範圍後，記下了 23 日夜間發生在我身上的災難。那些事件的記憶在我腦海裡還很清晰；
dialogue	dialogue:0x0282:572c:2	432be4c78052322a377fa7420f2796101c6fe096f3aeed25793ba9f1ad6002c4	我被一名自稱是治癒師雷吉娜（Regina）的女子輕輕搖醒，她的助手薩拉（Sahra）也在旁邊。雷吉娜告訴我，他們在沼澤地發現了我，那時我餓得快虛脫，意識渾沌，因為吃了夜鶯蘑菇而神志不清，多虧黑刺（Blackthorn）的騎士及時找到我，我才撿回一命。我問起我的贓物，她告訴我那些東西在樓上的一個衣箱裡。
dialogue	dialogue:0x0282:596c:0	478dc26b3a46186796590f5c343b8f8a40011e2f70c91eac0f28bfda841d112f	Blackthorn的騎士？我毫不避諱地表達了我對他以及英國領主（Lord British）法紀的深惡痛絕。Sahra似乎對我輕蔑Blackthorn的態度感到錯愕...
dialogue	dialogue:0x0282:5a11:0	aa533882ada37f4cc4a504b2d7736b2602a732f48002497ae65b67d4c2af9fec	當我從衣箱裡取回我的贓物時，毫無預兆地，一陣劇烈的震動突然掠過我的靈魂深處，讓我膝蓋發軟，跪在地上好幾分鐘..等我恢復過來時，心中充滿了難以置信的憤怒。我沿著梯子走下樓，發現Regina和Sahra正低聲密談。她們帶著邪惡的微笑向我走來，手中拿著一瓶散發著惡臭的藥水。她們當場要求我支付500克朗作為治療費，儘管十幾分鐘前她們還說這是免費的！我們推搡起來，我從Sahra手中奪過藥水，強行灌進她喉嚨。她開始發出咯咯聲，口吐白沫，然後昏倒了。她的身體開始變成灰燼般的顏色，並伴有抽搐。在我逃脫時，我注意到幾名病人也死了，身上呈現相同的顏色，口吐白沫...
dialogue	dialogue:0x0282:5d55:0	df85f9d51fe830d23408b5ede39852ea55f87f5f8be68abb23508fb3d7700217	當我出門並在身後關上門時，我的目光鎖定了一個極其不祥的身影，身披黑色斗篷。這 apparition 比夜晚的陰影還要黑！一股徹骨的恐懼沿著我的脊椎蔓延，當它注視著我的方向時..這晚，我驚恐地跑向城門，逃離城鎮，衝進了森林裡..*
dialogue	dialogue:0x0282:5e9a:0	c77027d79a0490f8c4bb16605bbaebd8cd63611614910397230cb47a0baaf7b3	1/25/138
dialogue	dialogue:0x0282:5e9a:1	5711373c3fcc47cd9616ee548cbab57776da11db0cf556006dd88598123ddcf3	自從我在米諾克（Minoc）經歷了那次怪事後，我終於找到了一些財運。我在貧民醫院遇到了一個名叫露西（Lucy）的女子。我給她講了我旅行見聞，並告訴她如果她跟我走，我會讓她成為一個富裕的女人。她的美貌會換得可觀的價碼..*
dialogue	dialogue:0x0282:5fb0:0	e969ce61de35adfd3671061bd97ac7afa0a83ec8dfdc6d2a02144b293cbc735a	3/5/138
dialogue	dialogue:0x0282:5fb0:1	32fbf2faad5bb1ba69a0a0eacf4bf4e8722cd0aa98e0abadfa87123147fb4906	幾周前與Lucy一起抵達這裡的英國（Britain），過著奢靡的生活。黃金像葡萄酒一樣湧來，Lucy吸引了許多好色貴族的目光..甚至包括Lord British的弄臣。Lucy跟我講的那個瘋子的墮落故事讓我不寒而慄..但他承諾為她的專有權支付額外的大量克朗...*。
dialogue	dialogue:0x0282:60f5:0	4857ff247faeab087fdf0cdd3fede6d3b881e8aa4222b739ac0f67e619ad2b92	138年3月25日 
dialogue	dialogue:0x0282:60f5:1	619947038b5363bac2c4393392ce5a96dfd85bf2dbf0b3d3e419bcdfb77a709e	 Chuckles拖欠Lucy的帳單還沒結清。那個該死的蠢貨以為他的君主離開了，他就可以置於道德之上，不用償還債務了.. 我們就看看會怎樣！
